player_match_id,match_no,team,squad_no,player_name,position_group,offering_summary_v01,offering_summary_v02,offering_summary_v03,offering_made,offering_received,offering_made_received_pct,dist_v01,dist_v02,dist_v03,dist_v04,dist_v05,dist_v06,dist_v07,passes_attempted,passes_completed,pass_completion_pct,dist_v08,dist_v09,dist_v10,dist_v11,dist_v12,offers_v01,offers_v02,offers_v03,total_offers,offers_received,offers_v04,offers_v05,offers_v06,offers_v07,offers_v08,oop_v01,oop_v02,oop_v03,oop_v04,oop_v05,oop_v06,oop_v07,oop_v08,oop_v09,oop_v10,oop_v11,oop_v12,oop_v13,physical_v01,physical_v02,physical_v03,physical_v04,physical_v05,physical_v06,physical_v07,physical_v08,total_distance_m,zone1_0_7_m,zone2_7_15_m,zone3_15_20_m,zone4_20_25_m,zone5_25_plus_m,high_speed_runs_zone3,sprints_zone4_5,top_speed_kmh,physical_v09,oop_v14,dist_v13,dist_v14,offering_summary_v04,offering_summary_v05,offering_summary_v06,offering_summary_v07,dist_v15,dist_v16,dist_v17,dist_v18,dist_v19,dist_v20,dist_v21,dist_v22,offers_v09,offers_v10,offers_v11,offers_v12,offers_v13,offers_v14,oop_v15,oop_v16,oop_v17,oop_v18,oop_v19,oop_v20,oop_v21,physical_v10,physical_v11,physical_v12,physical_v13,physical_v14,physical_v15,physical_v16,physical_v17,physical_v18,physical_v19,dist_v23,dist_v24,dist_v25,dist_v26,dist_v27,dist_v28,dist_v29,dist_v30,dist_v31,dist_v32,dist_v33,dist_v34,dist_v35,dist_v36,dist_v37,dist_v38,dist_v39,dist_v40,dist_v41,dist_v42,dist_v43,dist_v44,dist_v45,dist_v46,dist_v47,dist_v48,dist_v49,dist_v50,dist_v51,dist_v52,dist_v53,dist_v54,dist_v55,dist_v56,dist_v57,dist_v58,dist_v59,dist_v60,dist_v61,dist_v62,dist_v63,dist_v64,dist_v65,dist_v66,dist_v67,dist_v68,dist_v69,dist_v70,dist_v71,dist_v72,dist_v73,dist_v74,dist_v75,dist_v76,dist_v77,dist_v78,dist_v79,dist_v80,dist_v81,dist_v82,dist_v83,dist_v84,dist_v85,dist_v86,dist_v87,dist_v88,dist_v89,dist_v90,dist_v91,dist_v92,dist_v93,dist_v94,dist_v95,dist_v96,dist_v97,dist_v98,dist_v99,dist_v100,dist_v101,offers_v15,offers_v16,offers_v17,offers_v18,offers_v19,offers_v20,offers_v21,offers_v22,offers_v23,offers_v24,offers_v25,offers_v26,offers_v27,offers_v28,offers_v29,offers_v30,offers_v31,offers_v32,offers_v33,offers_v34,offers_v35,offers_v36,offers_v37,offers_v38,offers_v39,offers_v40,offers_v41,offers_v42,offers_v43,offers_v44,offers_v45,offers_v46,offers_v47,offers_v48,offers_v49,offers_v50,offers_v51,oop_v22,oop_v23,oop_v24,oop_v25,oop_v26,oop_v27,oop_v28,oop_v29,oop_v30,oop_v31,oop_v32,oop_v33,oop_v34,oop_v35,oop_v36,oop_v37,oop_v38,oop_v39,oop_v40,oop_v41,oop_v42,oop_v43,oop_v44,oop_v45,oop_v46,oop_v47,oop_v48,oop_v49,oop_v50,oop_v51,oop_v52,oop_v53,oop_v54,oop_v55,oop_v56,oop_v57,oop_v58,oop_v59,oop_v60,oop_v61,oop_v62,oop_v63,oop_v64,oop_v65,oop_v66,oop_v67,oop_v68,oop_v69,oop_v70,oop_v71,oop_v72,oop_v73,oop_v74,oop_v75,oop_v76,oop_v77,dist_v102,dist_v103,dist_v104
M001_southafrica_07,1,South Africa,7,Oswin APPOLLIS,FW,3.0,0.0,0%,3.0,0.0,0.0,6.0,5.0,83%,2.0,1.0,50%,,6.0,5.0,83.0,,,,,,3.0,1.0,1.0,3.0,1.0,1.0,,,,,1 / 1,8.0,9.0,7.0,1.0,,,,,,,,,2145.3,667.0,898.8,358.2,183.1,38.3,37.0,16.0,2145.3,667.0,898.8,358.2,183.1,38.3,37.0,16.0,29.9,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M001_southafrica_09,1,South Africa,9,Lyle FOSTER,FW,20.0,4.0,20%,20.0,4.0,20.0,5.0,1.0,20%,1.0,1.0,1,1,5.0,1.0,20.0,,,,,,20.0,6.0,1.0,20.0,4.0,3.0,9.0,1.0,4.0,,1 / 0,1.0,1.0,24.0,21.0,13,1.0,,,,,,,5968.5,2748.0,2225.6,643.4,263.1,88.4,66.0,16.0,5968.5,2748.0,2225.6,643.4,263.1,88.4,66.0,16.0,31.2,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M001_southafrica_11,1,South Africa,11,Themba ZWANE,MF,6.0,3.0,50%,6.0,3.0,50.0,7.0,5.0,71%,2.0,1.0,50%,,7.0,5.0,71.0,,,,,,6.0,1.0,4.0,6.0,3.0,1.0,3.0,,,,1 / 0,12.0,2.0,9.0,5.0,1,,,,,,,,2021.0,629.5,864.2,389.0,108.7,29.6,35.0,10.0,2021.0,629.5,864.2,389.0,108.7,29.6,35.0,10.0,27.4,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M001_southafrica_13,1,South Africa,13,Sphephelo SITHOLE,MF,21.0,8.0,38.1%,21.0,8.0,38.1,18.0,17.0,94%,2.0,2.0,100%,,18.0,17.0,94.0,,,,,,21.0,14.0,4.0,21.0,8.0,3.0,8.0,,,,2 / 0,2.0,1.0,6.0,13.0,1,1.0,1.0,26,7,3,2.0,,5830.2,2127.2,2391.0,916.7,299.2,96.2,90.0,25.0,5830.2,2127.2,2391.0,916.7,299.2,96.2,90.0,25.0,31.2,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M001_southafrica_14,1,South Africa,14,Mbekezeli MBOKAZI,DF,9.0,7.0,77.8%,9.0,7.0,77.8,33.0,25.0,76%,2.0,8.0,3,38%,33.0,25.0,76.0,1,,,,,9.0,1.0,1.0,9.0,7.0,1.0,6.0,7.0,,,4 / 1,3.0,3.0,8.0,18.0,1,2.0,21.0,12,5,4,,,8871.7,3834.8,3463.0,957.8,445.5,170.6,91.0,43.0,8871.7,3834.8,3463.0,957.8,445.5,170.6,91.0,43.0,31.5,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M001_southafrica_15,1,South Africa,15,Iqraam RAYNERS,FW,36.0,6.0,16.7%,36.0,6.0,16.7,10.0,9.0,90%,1.0,2.0,,,10.0,9.0,90.0,,,,,,36.0,9.0,1.0,36.0,6.0,24.0,2.0,6.0,,,1 / 0,1.0,34.0,3.0,29.0,12,1.0,,,,,,,8151.6,3502.6,2814.2,1010.7,413.7,410.4,82.0,41.0,8151.6,3502.6,2814.2,1010.7,413.7,410.4,82.0,41.0,34.1,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M001_southafrica_17,1,South Africa,17,Evidence MAKGOPA,FW,5.0,1.0,20%,5.0,1.0,20.0,2.0,1.0,50%,,,,,2.0,1.0,50.0,,,,,,5.0,2.0,3.0,5.0,1.0,1.0,,,,,1,11.0,3.0,3.0,2.0,6,6.0,,,,,,,2064.9,837.4,793.2,224.2,144.8,65.2,17.0,11.0,2064.9,837.4,793.2,224.2,144.8,65.2,17.0,11.0,32.4,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M001_southafrica_19,1,South Africa,19,Nkosinathi SIBISI,DF,16.0,10.0,62.5%,16.0,10.0,62.5,52.0,42.0,81%,3.0,21.0,14,67%,52.0,42.0,81.0,,,,,,16.0,7.0,9.0,16.0,10.0,10.0,,,,,2,6.0,9.0,1.0,2.0,5,40.0,6.0,5,1,,,,9387.6,3780.7,3935.8,1141.2,389.6,140.3,101.0,38.0,9387.6,3780.7,3935.8,1141.2,389.6,140.3,101.0,38.0,29.9,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M001_southafrica_20,1,South Africa,20,Khuliso MUDAU,DF,19.0,8.0,42.1%,19.0,8.0,42.1,33.0,29.0,88%,1.0,7.0,4,57%,33.0,29.0,88.0,2,2,,,,19.0,3.0,1.0,19.0,8.0,8.0,7.0,8.0,,,5 / 0,2.0,1.0,4.0,30.0,1,2.0,1.0,27,17,2,3.0,,9336.7,3664.0,3701.2,1125.4,538.6,307.4,100.0,48.0,9336.7,3664.0,3701.2,1125.4,538.6,307.4,100.0,48.0,33.3,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M001_southafrica_21,1,South Africa,21,Ime OKON,DF,13.0,5.0,38.5%,13.0,5.0,38.5,51.0,46.0,90%,7.0,6.0,86%,2,51.0,46.0,90.0,2,,,,,13.0,2.0,11.0,13.0,5.0,5.0,,,,,2 / 1,1.0,1.0,8.0,2.0,2,4.0,7.0,29,3,9,1.0,,9557.8,3716.3,3707.3,1411.8,588.3,134.1,119.0,52.0,9557.8,3716.3,3707.3,1411.8,588.3,134.1,119.0,52.0,31.6,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M001_southafrica_23,1,South Africa,23,Jayden ADAMS,MF,19.0,6.0,31.6%,19.0,6.0,31.6,21.0,17.0,81%,1.0,8.0,4,50%,21.0,17.0,81.0,,,,,,19.0,5.0,6.0,19.0,6.0,1.0,2.0,4.0,1.0,6.0,1 / 0,3.0,1.0,22.0,1.0,3,20.0,11.0,2,1,,,,6842.3,2717.9,2842.2,900.1,322.1,59.9,78.0,27.0,6842.3,2717.9,2842.2,900.1,322.1,59.9,78.0,27.0,27.8,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M002_czechia_01,2,Czechia,1,Matej KOVAR,GK,2.0,2.0,100%,2.0,2.0,100.0,32.0,15.0,47%,23.0,8.0,35%,,32.0,15.0,47.0,,,,,,2.0,2.0,2.0,2.0,2.0,,,,,,1,4.0,8.0,1.0,,,,,,,,,,5039.3,3765.0,1160.1,99.0,15.3,12.0,1.0,22.3,5039.3,3765.0,1160.1,99.0,15.3,12.0,1.0,,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M002_czechia_04,2,Czechia,4,Robin HRANAC,DF,1.0,1.0,100%,1.0,1.0,100.0,33.0,28.0,85%,6.0,2.0,33%,,33.0,28.0,85.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,2 / 1,1.0,1.0,4.0,8.0,2,2.0,2.0,4,29,4,4.0,1,9570.0,3919.4,3947.6,1120.3,475.3,107.3,107.0,41.0,9570.0,3919.4,3947.6,1120.3,475.3,107.3,107.0,41.0,29.3,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M002_czechia_05,2,Czechia,5,Vladimir COUFAL,DF,34.0,13.0,38.2%,34.0,13.0,38.2,32.0,24.0,75%,7.0,1.0,12,3,32.0,24.0,75.0,25%,2,2.0,,,34.0,6.0,2.0,34.0,13.0,17.0,9.0,13.0,,,1 / 0,1.0,1.0,5.0,7.0,1,1.0,2.0,8,36,8,2.0,4,11390.8,3854.4,4950.5,1740.5,635.7,209.7,145.0,48.0,11390.8,3854.4,4950.5,1740.5,635.7,209.7,145.0,48.0,30.6,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M002_czechia_06,2,Czechia,6,Stepan CHALOUPEK,DF,4.0,3.0,75%,4.0,3.0,75.0,22.0,15.0,68%,1.0,10.0,6,60%,22.0,15.0,68.0,,,,,,4.0,1.0,3.0,4.0,3.0,3.0,,,,,5 / 2,4.0,1.0,15.0,7.0,3,4.0,8.0,6,31,13,9.0,5,10873.7,4076.3,4497.6,1553.7,536.0,210.1,141.0,46.0,10873.7,4076.3,4497.6,1553.7,536.0,210.1,141.0,46.0,34.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M002_czechia_07,2,Czechia,7,Ladislav KREJCI,DF,13.0,7.0,53.8%,13.0,7.0,53.8,45.0,31.0,69%,1.0,17.0,8,47%,45.0,31.0,69.0,1,1,,,,13.0,5.0,1.0,13.0,7.0,7.0,7.0,,,,4 / 1,1.0,4.0,9.0,3.0,3,5.0,9.0,19,6,3,6.0,,10877.7,3953.9,4861.5,1665.8,366.1,30.4,136.0,27.0,10877.7,3953.9,4861.5,1665.8,366.1,30.4,136.0,27.0,26.5,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M002_czechia_09,2,Czechia,9,Adam HLOZEK,FW,6.0,2.0,33.3%,6.0,2.0,33.3,3.0,2.0,67%,1.0,1.0,1,2,3.0,2.0,67.0,,,,,,6.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,,1 / 1,3.0,16.0,1.0,1.0,1,12.0,7.0,1,,,,,3767.4,1305.4,1609.6,564.0,218.1,70.4,49.0,20.0,3767.4,1305.4,1609.6,564.0,218.1,70.4,49.0,20.0,30.8,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M002_czechia_10,2,Czechia,10,Patrik SCHICK,FW,18.0,0.0,0%,18.0,0.0,0.0,5.0,3.0,60%,1.0,,,,5.0,3.0,60.0,,,,,,18.0,5.0,13.0,18.0,13.0,,,,,,1,2.0,25.0,1.0,1.0,1,3.0,31.0,16,1,,,,8047.6,2319.8,4219.3,1066.3,377.3,64.8,90.0,28.0,8047.6,2319.8,4219.3,1066.3,377.3,64.8,90.0,28.0,28.9,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M002_czechia_13,2,Czechia,13,Mojmir CHYTIL,FW,2.0,1.0,50%,2.0,1.0,50.0,2.0,2.0,100%,1.0,1.0,100%,,2.0,2.0,100.0,,,,,,2.0,2.0,1.0,2.0,1.0,,,,,,1,3.0,2.0,2.0,,,,,,,,,,1627.3,535.6,719.4,191.3,118.2,62.7,17.0,8.0,1627.3,535.6,719.4,191.3,118.2,62.7,17.0,8.0,29.7,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M002_czechia_15,2,Czechia,15,Pavel SULC,FW,20.0,5.0,25%,20.0,5.0,25.0,16.0,13.0,81%,2.0,1.0,1,1,16.0,13.0,81.0,,,,,,20.0,1.0,5.0,20.0,5.0,1.0,12.0,1.0,5.0,,4 / 2,2.0,7.0,39.0,1.0,3,25.0,17.0,3,2,,,,7868.4,2664.4,3320.1,1346.8,360.2,176.9,120.0,31.0,7868.4,2664.4,3320.1,1346.8,360.2,176.9,120.0,31.0,31.2,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M002_czechia_17,2,Czechia,17,Lukas PROVOD,MF,21.0,6.0,28.6%,21.0,6.0,28.6,20.0,16.0,80%,1.0,3.0,3,100%,20.0,16.0,80.0,1,1,,,,21.0,1.0,1.0,21.0,6.0,1.0,14.0,4.0,6.0,,3 / 1,1.0,3.0,24.0,1.0,1,2.0,3.0,17,8,2,2.0,,7928.0,2419.7,3515.7,1282.9,517.2,192.6,109.0,45.0,7928.0,2419.7,3515.7,1282.9,517.2,192.6,109.0,45.0,33.3,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M002_czechia_18,2,Czechia,18,Michal SADILEK,MF,7.0,4.0,57.1%,7.0,4.0,57.1,12.0,9.0,75%,1.0,3.0,1,4,12.0,9.0,75.0,2,50%,2.0,,,7.0,1.0,1.0,7.0,4.0,2.0,3.0,4.0,,,2 / 0,1.0,1.0,13.0,4.0,16,10.0,1.0,,,,,,3922.7,1014.3,1688.5,771.3,364.4,84.2,71.0,30.0,3922.7,1014.3,1688.5,771.3,364.4,84.2,71.0,30.0,29.3,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M002_czechia_19,2,Czechia,19,Tomas CHORY,FW,10.0,2.0,20%,10.0,2.0,20.0,4.0,4.0,100%,2.0,2.0,100%,,4.0,4.0,100.0,,,,,,10.0,4.0,6.0,10.0,2.0,2.0,,,,,10,5.0,5.0,14.0,6.0,1,,,,,,,,3339.2,1351.1,1265.9,459.4,213.2,49.5,36.0,18.0,3339.2,1351.1,1265.9,459.4,213.2,49.5,36.0,18.0,28.3,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M002_czechia_20,2,Czechia,20,Jaroslav ZELENY,DF,12.0,4.0,33.3%,12.0,4.0,33.3,34.0,27.0,79%,2.0,1.0,9,7,34.0,27.0,79.0,78%,2,1.0,1.0,,12.0,1.0,1.0,12.0,4.0,1.0,7.0,2.0,4.0,,1 / 0,2.0,2.0,1.0,20.0,1,1.0,4.0,5,34,8,4.0,2,10847.7,4053.7,4705.6,1263.4,629.5,195.5,96.0,49.0,10847.7,4053.7,4705.6,1263.4,629.5,195.5,96.0,49.0,30.4,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M002_czechia_22,2,Czechia,22,Tomas SOUCEK,MF,9.0,4.0,44.4%,9.0,4.0,44.4,33.0,26.0,79%,8.0,6.0,75%,1,33.0,26.0,79.0,,,,,,9.0,4.0,5.0,9.0,4.0,4.0,,,,,2 / 0,1.0,1.0,22.0,3.0,3,4.0,5.0,30,9,1,2.0,,11828.0,3337.2,6080.7,1821.5,512.0,76.5,153.0,30.0,11828.0,3337.2,6080.7,1821.5,512.0,76.5,153.0,30.0,27.5,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M002_czechia_24,2,Czechia,24,Alexandr SOJKA,MF,38.0,13.0,34.2%,38.0,13.0,34.2,34.0,26.0,76%,2.0,1.0,1,10,34.0,26.0,76.0,6,60%,3.0,2.0,1,38.0,14.0,11.0,38.0,13.0,1.0,3.0,5.0,4.0,13.0,4 / 0,4.0,7.0,44.0,1.0,10,41.0,24.0,3,1,,,,10700.6,3149.1,4759.4,1949.2,682.0,160.9,163.0,50.0,10700.6,3149.1,4759.4,1949.2,682.0,160.9,163.0,50.0,29.9,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
